test_id,PM2.5,PM10,O3
dongsihuan_aq#11,37,50,197
dongsihuan_aq#12,37,50,197
dongsihuan_aq#13,37,50,197
dongsihuan_aq#14,37,50,197
dongsihuan_aq#15,37,50,197
dongsihuan_aq#16,37,50,197
dongsihuan_aq#17,37,50,197
dongsihuan_aq#18,37,50,197
dongsihuan_aq#19,37,50,197
dongsihuan_aq#20,37,50,197
dongsihuan_aq#21,37,50,197
dongsihuan_aq#22,37,50,197
dongsihuan_aq#23,37,50,197
dongsi_aq#24,24,60,200
dongsi_aq#25,24,60,200
dongsi_aq#26,24,60,200
dongsi_aq#27,24,60,200
dongsi_aq#28,24,60,200
dongsi_aq#29,24,60,200
dongsi_aq#30,24,60,200
dongsi_aq#31,24,60,200
dongsi_aq#32,24,60,200
dongsi_aq#33,24,60,200
dongsi_aq#34,24,60,200
dongsi_aq#35,24,60,200
dongsi_aq#36,24,60,200
dongsi_aq#37,24,60,200
dongsi_aq#38,24,60,200
dongsi_aq#39,24,60,200
dongsi_aq#40,24,60,200
dongsi_aq#41,24,60,200
dongsi_aq#42,24,60,200
dongsi_aq#43,24,60,200
dongsi_aq#44,24,60,200
dongsi_aq#45,24,60,200
dongsi_aq#46,24,60,200
dongsi_aq#47,24,60,200
tiantan_aq#24,31,56,189
tiantan_aq#25,31,56,189
tiantan_aq#26,31,56,189
tiantan_aq#27,31,56,189
tiantan_aq#28,31,56,189
tiantan_aq#29,31,56,189
tiantan_aq#30,31,56,189
tiantan_aq#31,31,56,189
tiantan_aq#32,31,56,189
tiantan_aq#33,31,56,189
tiantan_aq#34,31,56,189
tiantan_aq#35,31,56,189
tiantan_aq#36,31,56,189
tiantan_aq#37,31,56,189
tiantan_aq#38,31,56,189
tiantan_aq#39,31,56,189
tiantan_aq#40,31,56,189
tiantan_aq#41,31,56,189
tiantan_aq#42,31,56,189
tiantan_aq#43,31,56,189
tiantan_aq#44,31,56,189
tiantan_aq#45,31,56,189
tiantan_aq#46,31,56,189
tiantan_aq#47,31,56,189
guanyuan_aq#24,20,76,224
guanyuan_aq#25,20,76,224
guanyuan_aq#26,20,76,224
guanyuan_aq#27,20,76,224
guanyuan_aq#28,20,76,224
guanyuan_aq#29,20,76,224
guanyuan_aq#30,20,76,224
guanyuan_aq#31,20,76,224
guanyuan_aq#32,20,76,224
guanyuan_aq#33,20,76,224
guanyuan_aq#34,20,76,224
guanyuan_aq#35,20,76,224
guanyuan_aq#36,20,76,224
guanyuan_aq#37,20,76,224
guanyuan_aq#38,20,76,224
guanyuan_aq#39,20,76,224
guanyuan_aq#40,20,76,224
guanyuan_aq#41,20,76,224
guanyuan_aq#42,20,76,224
guanyuan_aq#43,20,76,224
guanyuan_aq#44,20,76,224
guanyuan_aq#45,20,76,224
guanyuan_aq#46,20,76,224
guanyuan_aq#47,20,76,224
wanshouxigong_aq#24,24,61,182
wanshouxigong_aq#25,24,61,182
wanshouxigong_aq#26,24,61,182
wanshouxigong_aq#27,24,61,182
wanshouxigong_aq#28,24,61,182
wanshouxigong_aq#29,24,61,182
wanshouxigong_aq#30,24,61,182
wanshouxigong_aq#31,24,61,182
wanshouxigong_aq#32,24,61,182
wanshouxigong_aq#33,24,61,182
wanshouxigong_aq#34,24,61,182
wanshouxigong_aq#35,24,61,182
wanshouxigong_aq#36,24,61,182
wanshouxigong_aq#37,24,61,182
wanshouxigong_aq#38,24,61,182
wanshouxigong_aq#39,24,61,182
wanshouxigong_aq#40,24,61,182
wanshouxigong_aq#41,24,61,182
wanshouxigong_aq#42,24,61,182
wanshouxigong_aq#43,24,61,182
wanshouxigong_aq#44,24,61,182
wanshouxigong_aq#45,24,61,182
wanshouxigong_aq#46,24,61,182
wanshouxigong_aq#47,24,61,182
aotizhongxin_aq#24,21,52,195
aotizhongxin_aq#25,21,52,195
aotizhongxin_aq#26,21,52,195
aotizhongxin_aq#27,21,52,195
aotizhongxin_aq#28,21,52,195
aotizhongxin_aq#29,21,52,195
aotizhongxin_aq#30,21,52,195
aotizhongxin_aq#31,21,52,195
aotizhongxin_aq#32,21,52,195
aotizhongxin_aq#33,21,52,195
aotizhongxin_aq#34,21,52,195
aotizhongxin_aq#35,21,52,195
aotizhongxin_aq#36,21,52,195
aotizhongxin_aq#37,21,52,195
aotizhongxin_aq#38,21,52,195
aotizhongxin_aq#39,21,52,195
aotizhongxin_aq#40,21,52,195
aotizhongxin_aq#41,21,52,195
aotizhongxin_aq#42,21,52,195
aotizhongxin_aq#43,21,52,195
aotizhongxin_aq#44,21,52,195
aotizhongxin_aq#45,21,52,195
aotizhongxin_aq#46,21,52,195
aotizhongxin_aq#47,21,52,195
nongzhanguan_aq#24,19,52,202
nongzhanguan_aq#25,19,52,202
nongzhanguan_aq#26,19,52,202
nongzhanguan_aq#27,19,52,202
nongzhanguan_aq#28,19,52,202
nongzhanguan_aq#29,19,52,202
nongzhanguan_aq#30,19,52,202
nongzhanguan_aq#31,19,52,202
nongzhanguan_aq#32,19,52,202
nongzhanguan_aq#33,19,52,202
nongzhanguan_aq#34,19,52,202
nongzhanguan_aq#35,19,52,202
nongzhanguan_aq#36,19,52,202
nongzhanguan_aq#37,19,52,202
nongzhanguan_aq#38,19,52,202
nongzhanguan_aq#39,19,52,202
nongzhanguan_aq#40,19,52,202
nongzhanguan_aq#41,19,52,202
nongzhanguan_aq#42,19,52,202
nongzhanguan_aq#43,19,52,202
nongzhanguan_aq#44,19,52,202
nongzhanguan_aq#45,19,52,202
nongzhanguan_aq#46,19,52,202
nongzhanguan_aq#47,19,52,202
wanliu_aq#24,23,83,227
wanliu_aq#25,23,83,227
wanliu_aq#26,23,83,227
wanliu_aq#27,23,83,227
wanliu_aq#28,23,83,227
wanliu_aq#29,23,83,227
wanliu_aq#30,23,83,227
wanliu_aq#31,23,83,227
wanliu_aq#32,23,83,227
wanliu_aq#33,23,83,227
wanliu_aq#34,23,83,227
wanliu_aq#35,23,83,227
wanliu_aq#36,23,83,227
wanliu_aq#37,23,83,227
wanliu_aq#38,23,83,227
wanliu_aq#39,23,83,227
wanliu_aq#40,23,83,227
wanliu_aq#41,23,83,227
wanliu_aq#42,23,83,227
wanliu_aq#43,23,83,227
wanliu_aq#44,23,83,227
wanliu_aq#45,23,83,227
wanliu_aq#46,23,83,227
wanliu_aq#47,23,83,227
beibuxinqu_aq#24,20,95,200
beibuxinqu_aq#25,20,95,200
beibuxinqu_aq#26,20,95,200
beibuxinqu_aq#27,20,95,200
beibuxinqu_aq#28,20,95,200
beibuxinqu_aq#29,20,95,200
beibuxinqu_aq#30,20,95,200
beibuxinqu_aq#31,20,95,200
beibuxinqu_aq#32,20,95,200
beibuxinqu_aq#33,20,95,200
beibuxinqu_aq#34,20,95,200
beibuxinqu_aq#35,20,95,200
beibuxinqu_aq#36,20,95,200
beibuxinqu_aq#37,20,95,200
beibuxinqu_aq#38,20,95,200
beibuxinqu_aq#39,20,95,200
beibuxinqu_aq#40,20,95,200
beibuxinqu_aq#41,20,95,200
beibuxinqu_aq#42,20,95,200
beibuxinqu_aq#43,20,95,200
beibuxinqu_aq#44,20,95,200
beibuxinqu_aq#45,20,95,200
beibuxinqu_aq#46,20,95,200
beibuxinqu_aq#47,20,95,200
zhiwuyuan_aq#24,20,95,200
zhiwuyuan_aq#25,20,95,200
zhiwuyuan_aq#26,20,95,200
zhiwuyuan_aq#27,20,95,200
zhiwuyuan_aq#28,20,95,200
zhiwuyuan_aq#29,20,95,200
zhiwuyuan_aq#30,20,95,200
zhiwuyuan_aq#31,20,95,200
zhiwuyuan_aq#32,20,95,200
zhiwuyuan_aq#33,20,95,200
zhiwuyuan_aq#34,20,95,200
zhiwuyuan_aq#35,20,95,200
zhiwuyuan_aq#36,20,95,200
zhiwuyuan_aq#37,20,95,200
zhiwuyuan_aq#38,20,95,200
zhiwuyuan_aq#39,20,95,200
zhiwuyuan_aq#40,20,95,200
zhiwuyuan_aq#41,20,95,200
zhiwuyuan_aq#42,20,95,200
zhiwuyuan_aq#43,20,95,200
zhiwuyuan_aq#44,20,95,200
zhiwuyuan_aq#45,20,95,200
zhiwuyuan_aq#46,20,95,200
zhiwuyuan_aq#47,20,95,200
fengtaihuayuan_aq#24,16,66,200
fengtaihuayuan_aq#25,16,66,200
fengtaihuayuan_aq#26,16,66,200
fengtaihuayuan_aq#27,16,66,200
fengtaihuayuan_aq#28,16,66,200
fengtaihuayuan_aq#29,16,66,200
fengtaihuayuan_aq#30,16,66,200
fengtaihuayuan_aq#31,16,66,200
fengtaihuayuan_aq#32,16,66,200
fengtaihuayuan_aq#33,16,66,200
fengtaihuayuan_aq#34,16,66,200
fengtaihuayuan_aq#35,16,66,200
fengtaihuayuan_aq#36,16,66,200
fengtaihuayuan_aq#37,16,66,200
fengtaihuayuan_aq#38,16,66,200
fengtaihuayuan_aq#39,16,66,200
fengtaihuayuan_aq#40,16,66,200
fengtaihuayuan_aq#41,16,66,200
fengtaihuayuan_aq#42,16,66,200
fengtaihuayuan_aq#43,16,66,200
fengtaihuayuan_aq#44,16,66,200
fengtaihuayuan_aq#45,16,66,200
fengtaihuayuan_aq#46,16,66,200
fengtaihuayuan_aq#47,16,66,200
yungang_aq#24,19,54,197
yungang_aq#25,19,54,197
yungang_aq#26,19,54,197
yungang_aq#27,19,54,197
yungang_aq#28,19,54,197
yungang_aq#29,19,54,197
yungang_aq#30,19,54,197
yungang_aq#31,19,54,197
yungang_aq#32,19,54,197
yungang_aq#33,19,54,197
yungang_aq#34,19,54,197
yungang_aq#35,19,54,197
yungang_aq#36,19,54,197
yungang_aq#37,19,54,197
yungang_aq#38,19,54,197
yungang_aq#39,19,54,197
yungang_aq#40,19,54,197
yungang_aq#41,19,54,197
yungang_aq#42,19,54,197
yungang_aq#43,19,54,197
yungang_aq#44,19,54,197
yungang_aq#45,19,54,197
yungang_aq#46,19,54,197
yungang_aq#47,19,54,197
gucheng_aq#24,24,57,204
gucheng_aq#25,24,57,204
gucheng_aq#26,24,57,204
gucheng_aq#27,24,57,204
gucheng_aq#28,24,57,204
gucheng_aq#29,24,57,204
gucheng_aq#30,24,57,204
gucheng_aq#31,24,57,204
gucheng_aq#32,24,57,204
gucheng_aq#33,24,57,204
gucheng_aq#34,24,57,204
gucheng_aq#35,24,57,204
gucheng_aq#36,24,57,204
gucheng_aq#37,24,57,204
gucheng_aq#38,24,57,204
gucheng_aq#39,24,57,204
gucheng_aq#40,24,57,204
gucheng_aq#41,24,57,204
gucheng_aq#42,24,57,204
gucheng_aq#43,24,57,204
gucheng_aq#44,24,57,204
gucheng_aq#45,24,57,204
gucheng_aq#46,24,57,204
gucheng_aq#47,24,57,204
fangshan_aq#24,19,69,208
fangshan_aq#25,19,69,208
fangshan_aq#26,19,69,208
fangshan_aq#27,19,69,208
fangshan_aq#28,19,69,208
fangshan_aq#29,19,69,208
fangshan_aq#30,19,69,208
fangshan_aq#31,19,69,208
fangshan_aq#32,19,69,208
fangshan_aq#33,19,69,208
fangshan_aq#34,19,69,208
fangshan_aq#35,19,69,208
fangshan_aq#36,19,69,208
fangshan_aq#37,19,69,208
fangshan_aq#38,19,69,208
fangshan_aq#39,19,69,208
fangshan_aq#40,19,69,208
fangshan_aq#41,19,69,208
fangshan_aq#42,19,69,208
fangshan_aq#43,19,69,208
fangshan_aq#44,19,69,208
fangshan_aq#45,19,69,208
fangshan_aq#46,19,69,208
fangshan_aq#47,19,69,208
daxing_aq#24,19,74,199
daxing_aq#25,19,74,199
daxing_aq#26,19,74,199
daxing_aq#27,19,74,199
daxing_aq#28,19,74,199
daxing_aq#29,19,74,199
daxing_aq#30,19,74,199
daxing_aq#31,19,74,199
daxing_aq#32,19,74,199
daxing_aq#33,19,74,199
daxing_aq#34,19,74,199
daxing_aq#35,19,74,199
daxing_aq#36,19,74,199
daxing_aq#37,19,74,199
daxing_aq#38,19,74,199
daxing_aq#39,19,74,199
daxing_aq#40,19,74,199
daxing_aq#41,19,74,199
daxing_aq#42,19,74,199
daxing_aq#43,19,74,199
daxing_aq#44,19,74,199
daxing_aq#45,19,74,199
daxing_aq#46,19,74,199
daxing_aq#47,19,74,199
yizhuang_aq#24,16,56,193
yizhuang_aq#25,16,56,193
yizhuang_aq#26,16,56,193
yizhuang_aq#27,16,56,193
yizhuang_aq#28,16,56,193
yizhuang_aq#29,16,56,193
yizhuang_aq#30,16,56,193
yizhuang_aq#31,16,56,193
yizhuang_aq#32,16,56,193
yizhuang_aq#33,16,56,193
yizhuang_aq#34,16,56,193
yizhuang_aq#35,16,56,193
yizhuang_aq#36,16,56,193
yizhuang_aq#37,16,56,193
yizhuang_aq#38,16,56,193
yizhuang_aq#39,16,56,193
yizhuang_aq#40,16,56,193
yizhuang_aq#41,16,56,193
yizhuang_aq#42,16,56,193
yizhuang_aq#43,16,56,193
yizhuang_aq#44,16,56,193
yizhuang_aq#45,16,56,193
yizhuang_aq#46,16,56,193
yizhuang_aq#47,16,56,193
tongzhou_aq#24,13,53,190
tongzhou_aq#25,13,53,190
tongzhou_aq#26,13,53,190
tongzhou_aq#27,13,53,190
tongzhou_aq#28,13,53,190
tongzhou_aq#29,13,53,190
tongzhou_aq#30,13,53,190
tongzhou_aq#31,13,53,190
tongzhou_aq#32,13,53,190
tongzhou_aq#33,13,53,190
tongzhou_aq#34,13,53,190
tongzhou_aq#35,13,53,190
tongzhou_aq#36,13,53,190
tongzhou_aq#37,13,53,190
tongzhou_aq#38,13,53,190
tongzhou_aq#39,13,53,190
tongzhou_aq#40,13,53,190
tongzhou_aq#41,13,53,190
tongzhou_aq#42,13,53,190
tongzhou_aq#43,13,53,190
tongzhou_aq#44,13,53,190
tongzhou_aq#45,13,53,190
tongzhou_aq#46,13,53,190
tongzhou_aq#47,13,53,190
shunyi_aq#24,19,70,214
shunyi_aq#25,19,70,214
shunyi_aq#26,19,70,214
shunyi_aq#27,19,70,214
shunyi_aq#28,19,70,214
shunyi_aq#29,19,70,214
shunyi_aq#30,19,70,214
shunyi_aq#31,19,70,214
shunyi_aq#32,19,70,214
shunyi_aq#33,19,70,214
shunyi_aq#34,19,70,214
shunyi_aq#35,19,70,214
shunyi_aq#36,19,70,214
shunyi_aq#37,19,70,214
shunyi_aq#38,19,70,214
shunyi_aq#39,19,70,214
shunyi_aq#40,19,70,214
shunyi_aq#41,19,70,214
shunyi_aq#42,19,70,214
shunyi_aq#43,19,70,214
shunyi_aq#44,19,70,214
shunyi_aq#45,19,70,214
shunyi_aq#46,19,70,214
shunyi_aq#47,19,70,214
pingchang_aq#24,22,67,229
pingchang_aq#25,22,67,229
pingchang_aq#26,22,67,229
pingchang_aq#27,22,67,229
pingchang_aq#28,22,67,229
pingchang_aq#29,22,67,229
pingchang_aq#30,22,67,229
pingchang_aq#31,22,67,229
pingchang_aq#32,22,67,229
pingchang_aq#33,22,67,229
pingchang_aq#34,22,67,229
pingchang_aq#35,22,67,229
pingchang_aq#36,22,67,229
pingchang_aq#37,22,67,229
pingchang_aq#38,22,67,229
pingchang_aq#39,22,67,229
pingchang_aq#40,22,67,229
pingchang_aq#41,22,67,229
pingchang_aq#42,22,67,229
pingchang_aq#43,22,67,229
pingchang_aq#44,22,67,229
pingchang_aq#45,22,67,229
pingchang_aq#46,22,67,229
pingchang_aq#47,22,67,229
mentougou_aq#24,20,64,208
mentougou_aq#25,20,64,208
mentougou_aq#26,20,64,208
mentougou_aq#27,20,64,208
mentougou_aq#28,20,64,208
mentougou_aq#29,20,64,208
mentougou_aq#30,20,64,208
mentougou_aq#31,20,64,208
mentougou_aq#32,20,64,208
mentougou_aq#33,20,64,208
mentougou_aq#34,20,64,208
mentougou_aq#35,20,64,208
mentougou_aq#36,20,64,208
mentougou_aq#37,20,64,208
mentougou_aq#38,20,64,208
mentougou_aq#39,20,64,208
mentougou_aq#40,20,64,208
mentougou_aq#41,20,64,208
mentougou_aq#42,20,64,208
mentougou_aq#43,20,64,208
mentougou_aq#44,20,64,208
mentougou_aq#45,20,64,208
mentougou_aq#46,20,64,208
mentougou_aq#47,20,64,208
pinggu_aq#24,19,66,219
pinggu_aq#25,19,66,219
pinggu_aq#26,19,66,219
pinggu_aq#27,19,66,219
pinggu_aq#28,19,66,219
pinggu_aq#29,19,66,219
pinggu_aq#30,19,66,219
pinggu_aq#31,19,66,219
pinggu_aq#32,19,66,219
pinggu_aq#33,19,66,219
pinggu_aq#34,19,66,219
pinggu_aq#35,19,66,219
pinggu_aq#36,19,66,219
pinggu_aq#37,19,66,219
pinggu_aq#38,19,66,219
pinggu_aq#39,19,66,219
pinggu_aq#40,19,66,219
pinggu_aq#41,19,66,219
pinggu_aq#42,19,66,219
pinggu_aq#43,19,66,219
pinggu_aq#44,19,66,219
pinggu_aq#45,19,66,219
pinggu_aq#46,19,66,219
pinggu_aq#47,19,66,219
huairou_aq#24,14,59,222
huairou_aq#25,14,59,222
huairou_aq#26,14,59,222
huairou_aq#27,14,59,222
huairou_aq#28,14,59,222
huairou_aq#29,14,59,222
huairou_aq#30,14,59,222
huairou_aq#31,14,59,222
huairou_aq#32,14,59,222
huairou_aq#33,14,59,222
huairou_aq#34,14,59,222
huairou_aq#35,14,59,222
huairou_aq#36,14,59,222
huairou_aq#37,14,59,222
huairou_aq#38,14,59,222
huairou_aq#39,14,59,222
huairou_aq#40,14,59,222
huairou_aq#41,14,59,222
huairou_aq#42,14,59,222
huairou_aq#43,14,59,222
huairou_aq#44,14,59,222
huairou_aq#45,14,59,222
huairou_aq#46,14,59,222
huairou_aq#47,14,59,222
miyun_aq#24,13,64,231
miyun_aq#25,13,64,231
miyun_aq#26,13,64,231
miyun_aq#27,13,64,231
miyun_aq#28,13,64,231
miyun_aq#29,13,64,231
miyun_aq#30,13,64,231
miyun_aq#31,13,64,231
miyun_aq#32,13,64,231
miyun_aq#33,13,64,231
miyun_aq#34,13,64,231
miyun_aq#35,13,64,231
miyun_aq#36,13,64,231
miyun_aq#37,13,64,231
miyun_aq#38,13,64,231
miyun_aq#39,13,64,231
miyun_aq#40,13,64,231
miyun_aq#41,13,64,231
miyun_aq#42,13,64,231
miyun_aq#43,13,64,231
miyun_aq#44,13,64,231
miyun_aq#45,13,64,231
miyun_aq#46,13,64,231
miyun_aq#47,13,64,231
yanqin_aq#24,19,68,237
yanqin_aq#25,19,68,237
yanqin_aq#26,19,68,237
yanqin_aq#27,19,68,237
yanqin_aq#28,19,68,237
yanqin_aq#29,19,68,237
yanqin_aq#30,19,68,237
yanqin_aq#31,19,68,237
yanqin_aq#32,19,68,237
yanqin_aq#33,19,68,237
yanqin_aq#34,19,68,237
yanqin_aq#35,19,68,237
yanqin_aq#36,19,68,237
yanqin_aq#37,19,68,237
yanqin_aq#38,19,68,237
yanqin_aq#39,19,68,237
yanqin_aq#40,19,68,237
yanqin_aq#41,19,68,237
yanqin_aq#42,19,68,237
yanqin_aq#43,19,68,237
yanqin_aq#44,19,68,237
yanqin_aq#45,19,68,237
yanqin_aq#46,19,68,237
yanqin_aq#47,19,68,237
dingling_aq#24,26,69,230
dingling_aq#25,26,69,230
dingling_aq#26,26,69,230
dingling_aq#27,26,69,230
dingling_aq#28,26,69,230
dingling_aq#29,26,69,230
dingling_aq#30,26,69,230
dingling_aq#31,26,69,230
dingling_aq#32,26,69,230
dingling_aq#33,26,69,230
dingling_aq#34,26,69,230
dingling_aq#35,26,69,230
dingling_aq#36,26,69,230
dingling_aq#37,26,69,230
dingling_aq#38,26,69,230
dingling_aq#39,26,69,230
dingling_aq#40,26,69,230
dingling_aq#41,26,69,230
dingling_aq#42,26,69,230
dingling_aq#43,26,69,230
dingling_aq#44,26,69,230
dingling_aq#45,26,69,230
dingling_aq#46,26,69,230
dingling_aq#47,26,69,230
badaling_aq#24,44,86,204
badaling_aq#25,44,86,204
badaling_aq#26,44,86,204
badaling_aq#27,44,86,204
badaling_aq#28,44,86,204
badaling_aq#29,44,86,204
badaling_aq#30,44,86,204
badaling_aq#31,44,86,204
badaling_aq#32,44,86,204
badaling_aq#33,44,86,204
badaling_aq#34,44,86,204
badaling_aq#35,44,86,204
badaling_aq#36,44,86,204
badaling_aq#37,44,86,204
badaling_aq#38,44,86,204
badaling_aq#39,44,86,204
badaling_aq#40,44,86,204
badaling_aq#41,44,86,204
badaling_aq#42,44,86,204
badaling_aq#43,44,86,204
badaling_aq#44,44,86,204
badaling_aq#45,44,86,204
badaling_aq#46,44,86,204
badaling_aq#47,44,86,204
miyunshuiku_aq#24,25,57,223
miyunshuiku_aq#25,25,57,223
miyunshuiku_aq#26,25,57,223
miyunshuiku_aq#27,25,57,223
miyunshuiku_aq#28,25,57,223
miyunshuiku_aq#29,25,57,223
miyunshuiku_aq#30,25,57,223
miyunshuiku_aq#31,25,57,223
miyunshuiku_aq#32,25,57,223
miyunshuiku_aq#33,25,57,223
miyunshuiku_aq#34,25,57,223
miyunshuiku_aq#35,25,57,223
miyunshuiku_aq#36,25,57,223
miyunshuiku_aq#37,25,57,223
miyunshuiku_aq#38,25,57,223
miyunshuiku_aq#39,25,57,223
miyunshuiku_aq#40,25,57,223
miyunshuiku_aq#41,25,57,223
miyunshuiku_aq#42,25,57,223
miyunshuiku_aq#43,25,57,223
miyunshuiku_aq#44,25,57,223
miyunshuiku_aq#45,25,57,223
miyunshuiku_aq#46,25,57,223
miyunshuiku_aq#47,25,57,223
donggaocun_aq#24,14,48,187
donggaocun_aq#25,14,48,187
donggaocun_aq#26,14,48,187
donggaocun_aq#27,14,48,187
donggaocun_aq#28,14,48,187
donggaocun_aq#29,14,48,187
donggaocun_aq#30,14,48,187
donggaocun_aq#31,14,48,187
donggaocun_aq#32,14,48,187
donggaocun_aq#33,14,48,187
donggaocun_aq#34,14,48,187
donggaocun_aq#35,14,48,187
donggaocun_aq#36,14,48,187
donggaocun_aq#37,14,48,187
donggaocun_aq#38,14,48,187
donggaocun_aq#39,14,48,187
donggaocun_aq#40,14,48,187
donggaocun_aq#41,14,48,187
donggaocun_aq#42,14,48,187
donggaocun_aq#43,14,48,187
donggaocun_aq#44,14,48,187
donggaocun_aq#45,14,48,187
donggaocun_aq#46,14,48,187
donggaocun_aq#47,14,48,187
yongledian_aq#24,16,70,185
yongledian_aq#25,16,70,185
yongledian_aq#26,16,70,185
yongledian_aq#27,16,70,185
yongledian_aq#28,16,70,185
yongledian_aq#29,16,70,185
yongledian_aq#30,16,70,185
yongledian_aq#31,16,70,185
yongledian_aq#32,16,70,185
yongledian_aq#33,16,70,185
yongledian_aq#34,16,70,185
yongledian_aq#35,16,70,185
yongledian_aq#36,16,70,185
yongledian_aq#37,16,70,185
yongledian_aq#38,16,70,185
yongledian_aq#39,16,70,185
yongledian_aq#40,16,70,185
yongledian_aq#41,16,70,185
yongledian_aq#42,16,70,185
yongledian_aq#43,16,70,185
yongledian_aq#44,16,70,185
yongledian_aq#45,16,70,185
yongledian_aq#46,16,70,185
yongledian_aq#47,16,70,185
yufa_aq#24,18,82,189
yufa_aq#25,18,82,189
yufa_aq#26,18,82,189
yufa_aq#27,18,82,189
yufa_aq#28,18,82,189
yufa_aq#29,18,82,189
yufa_aq#30,18,82,189
yufa_aq#31,18,82,189
yufa_aq#32,18,82,189
yufa_aq#33,18,82,189
yufa_aq#34,18,82,189
yufa_aq#35,18,82,189
yufa_aq#36,18,82,189
yufa_aq#37,18,82,189
yufa_aq#38,18,82,189
yufa_aq#39,18,82,189
yufa_aq#40,18,82,189
yufa_aq#41,18,82,189
yufa_aq#42,18,82,189
yufa_aq#43,18,82,189
yufa_aq#44,18,82,189
yufa_aq#45,18,82,189
yufa_aq#46,18,82,189
yufa_aq#47,18,82,189
liulihe_aq#24,27,94,212
liulihe_aq#25,27,94,212
liulihe_aq#26,27,94,212
liulihe_aq#27,27,94,212
liulihe_aq#28,27,94,212
liulihe_aq#29,27,94,212
liulihe_aq#30,27,94,212
liulihe_aq#31,27,94,212
liulihe_aq#32,27,94,212
liulihe_aq#33,27,94,212
liulihe_aq#34,27,94,212
liulihe_aq#35,27,94,212
liulihe_aq#36,27,94,212
liulihe_aq#37,27,94,212
liulihe_aq#38,27,94,212
liulihe_aq#39,27,94,212
liulihe_aq#40,27,94,212
liulihe_aq#41,27,94,212
liulihe_aq#42,27,94,212
liulihe_aq#43,27,94,212
liulihe_aq#44,27,94,212
liulihe_aq#45,27,94,212
liulihe_aq#46,27,94,212
liulihe_aq#47,27,94,212
qianmen_aq#24,31,75,187
qianmen_aq#25,31,75,187
qianmen_aq#26,31,75,187
qianmen_aq#27,31,75,187
qianmen_aq#28,31,75,187
qianmen_aq#29,31,75,187
qianmen_aq#30,31,75,187
qianmen_aq#31,31,75,187
qianmen_aq#32,31,75,187
qianmen_aq#33,31,75,187
qianmen_aq#34,31,75,187
qianmen_aq#35,31,75,187
qianmen_aq#36,31,75,187
qianmen_aq#37,31,75,187
qianmen_aq#38,31,75,187
qianmen_aq#39,31,75,187
qianmen_aq#40,31,75,187
qianmen_aq#41,31,75,187
qianmen_aq#42,31,75,187
qianmen_aq#43,31,75,187
qianmen_aq#44,31,75,187
qianmen_aq#45,31,75,187
qianmen_aq#46,31,75,187
qianmen_aq#47,31,75,187
yongdingmennei_aq#24,24,70,194
yongdingmennei_aq#25,24,70,194
yongdingmennei_aq#26,24,70,194
yongdingmennei_aq#27,24,70,194
yongdingmennei_aq#28,24,70,194
yongdingmennei_aq#29,24,70,194
yongdingmennei_aq#30,24,70,194
yongdingmennei_aq#31,24,70,194
yongdingmennei_aq#32,24,70,194
yongdingmennei_aq#33,24,70,194
yongdingmennei_aq#34,24,70,194
yongdingmennei_aq#35,24,70,194
yongdingmennei_aq#36,24,70,194
yongdingmennei_aq#37,24,70,194
yongdingmennei_aq#38,24,70,194
yongdingmennei_aq#39,24,70,194
yongdingmennei_aq#40,24,70,194
yongdingmennei_aq#41,24,70,194
yongdingmennei_aq#42,24,70,194
yongdingmennei_aq#43,24,70,194
yongdingmennei_aq#44,24,70,194
yongdingmennei_aq#45,24,70,194
yongdingmennei_aq#46,24,70,194
yongdingmennei_aq#47,24,70,194
xizhimenbei_aq#24,24,76,158
xizhimenbei_aq#25,24,76,158
xizhimenbei_aq#26,24,76,158
xizhimenbei_aq#27,24,76,158
xizhimenbei_aq#28,24,76,158
xizhimenbei_aq#29,24,76,158
xizhimenbei_aq#30,24,76,158
xizhimenbei_aq#31,24,76,158
xizhimenbei_aq#32,24,76,158
xizhimenbei_aq#33,24,76,158
xizhimenbei_aq#34,24,76,158
xizhimenbei_aq#35,24,76,158
xizhimenbei_aq#36,24,76,158
xizhimenbei_aq#37,24,76,158
xizhimenbei_aq#38,24,76,158
xizhimenbei_aq#39,24,76,158
xizhimenbei_aq#40,24,76,158
xizhimenbei_aq#41,24,76,158
xizhimenbei_aq#42,24,76,158
xizhimenbei_aq#43,24,76,158
xizhimenbei_aq#44,24,76,158
xizhimenbei_aq#45,24,76,158
xizhimenbei_aq#46,24,76,158
xizhimenbei_aq#47,24,76,158
nansanhuan_aq#24,15,64,143
nansanhuan_aq#25,15,64,143
nansanhuan_aq#26,15,64,143
nansanhuan_aq#27,15,64,143
nansanhuan_aq#28,15,64,143
nansanhuan_aq#29,15,64,143
nansanhuan_aq#30,15,64,143
nansanhuan_aq#31,15,64,143
nansanhuan_aq#32,15,64,143
nansanhuan_aq#33,15,64,143
nansanhuan_aq#34,15,64,143
nansanhuan_aq#35,15,64,143
nansanhuan_aq#36,15,64,143
nansanhuan_aq#37,15,64,143
nansanhuan_aq#38,15,64,143
nansanhuan_aq#39,15,64,143
nansanhuan_aq#40,15,64,143
nansanhuan_aq#41,15,64,143
nansanhuan_aq#42,15,64,143
nansanhuan_aq#43,15,64,143
nansanhuan_aq#44,15,64,143
nansanhuan_aq#45,15,64,143
nansanhuan_aq#46,15,64,143
